,HorseNameCHI,date,raceid,location_id,distance,DG,Act_RS,wlast,first,firsttwo,firstthree
11574,黑馬王子,2018-05-12,646,0,1.6,Outer,Late,2.0,0,0,0
11575,黑馬王子,2018-03-28,536,1,1.2,Outer,Late,1.0,0,0,0
11595,逍遙自在,2018-12-23,279,0,2.0,MiddleInner,MiddleFront,3.0,0,0,0
11596,逍遙自在,2018-12-05,235,1,1.8,Outer,Pace,1.0,0,0,1
11597,逍遙自在,2018-10-31,139,0,1.65,Inner,Late,2.0,0,1,1
11598,逍遙自在,2018-10-03,71,1,1.8,MiddleOuter,Pace,2.0,0,0,0
11599,逍遙自在,2018-05-30,694,0,1.65,MiddleOuter,Pace,3.0,1,1,1
11600,逍遙自在,2018-04-21,589,0,1.8,MiddleInner,MiddleFront,1.0,1,1,1
11601,逍遙自在,2018-03-28,537,1,1.8,MiddleInner,MiddleLate,1.0,0,0,0
11602,逍遙自在,2018-03-07,483,1,1.65,Outer,Late,2.0,0,0,1
11625,極速駿馬,2018-12-12,251,1,1.2,Inner,Pace,1.0,1,1,1
11626,極速駿馬,2018-11-21,198,1,1.2,MiddleInner,Pace,2.0,0,0,0
11627,極速駿馬,2018-09-26,53,1,1.2,Outer,Pace,3.0,0,0,0
11628,極速駿馬,2018-09-02,9,0,1.2,MiddleOuter,Pace,1.0,0,0,0
11629,極速駿馬,2018-07-08,778,0,1.2,Outer,Pace,1.0,1,1,1
11630,極速駿馬,2018-05-27,676,0,1.2,MiddleInner,MiddleLate,3.0,0,0,0
11661,全才,2018-12-02,226,0,1.4,MiddleInner,MiddleFront,2.0,0,0,0
11664,友風子雨,2018-11-28,216,1,1.2,Inner,Pace,1.0,0,0,0
11665,友風子雨,2018-11-07,159,1,1.2,Outer,MiddleFront,4.0,0,0,0
11666,友風子雨,2018-10-10,88,1,1.2,Outer,Pace,1.0,0,0,0
11667,友風子雨,2018-09-26,54,1,1.2,MiddleOuter,MiddleLate,1.0,0,0,1
11668,友風子雨,2018-07-11,796,1,1.2,MiddleOuter,Pace,2.0,0,0,1
11669,友風子雨,2018-06-13,728,1,1.2,Inner,Pace,1.0,0,0,0
11670,友風子雨,2018-04-29,607,0,1.2,Outer,Pace,2.0,0,0,0
11672,友風子雨,2018-02-25,451,0,1.2,Outer,Late,2.0,0,0,0
11704,大武士,2018-10-10,89,1,1.0,Inner,Late,1.0,0,0,0
11705,大武士,2018-07-01,766,0,1.2,MiddleOuter,Pace,1.0,0,0,0
11724,協勝神駒,2018-12-29,298,0,2.0,Outer,MiddleLate,2.0,0,0,0
11725,協勝神駒,2018-11-25,207,0,1.6,Outer,MiddleLate,3.0,0,0,0
11726,協勝神駒,2018-11-04,154,0,1.4,Inner,MiddleFront,1.0,0,0,0
11727,協勝神駒,2018-10-07,82,0,1.4,Inner,MiddleLate,2.0,0,0,0
11728,協勝神駒,2018-06-24,751,0,1.4,MiddleOuter,MiddleFront,2.0,0,0,0
11729,協勝神駒,2018-04-21,594,0,1.4,Outer,MiddleLate,5.0,0,0,0
11730,協勝神駒,2018-04-02,547,0,1.4,Outer,MiddleLate,3.0,1,1,1
11731,協勝神駒,2018-03-11,491,0,1.2,Outer,MiddleFront,4.0,0,0,0
11733,琴心星,2018-12-12,253,1,1.65,MiddleOuter,MiddleFront,2.0,0,0,0
11734,琴心星,2018-09-05,17,1,1.65,MiddleOuter,MiddleLate,2.0,1,1,1
11735,琴心星,2018-07-11,793,1,1.8,Inner,MiddleLate,3.0,0,0,0
11736,琴心星,2018-06-13,729,1,1.65,Outer,Late,3.0,0,1,1
11737,琴心星,2018-05-27,682,0,1.8,Inner,MiddleFront,3.0,0,0,0
11738,琴心星,2018-05-16,657,1,1.65,Outer,Late,2.0,0,0,0
11739,琴心星,2018-04-29,605,0,1.6,MiddleInner,MiddleFront,2.0,0,0,0
11740,琴心星,2018-04-02,547,0,1.4,Inner,MiddleLate,1.0,0,0,0
11741,琴心星,2018-03-25,529,0,1.4,Outer,Late,3.0,0,0,0
11750,佳知武仕,2018-12-09,238,0,1.8,Outer,Pace,1.0,0,0,0
11751,佳知武仕,2018-11-04,152,0,1.8,MiddleOuter,MiddleFront,6.0,0,0,0
11752,佳知武仕,2018-10-21,114,0,1.6,MiddleInner,MiddleFront,6.0,0,0,0
11753,佳知武仕,2018-10-01,60,0,1.6,Inner,Pace,1.0,0,1,1
11754,佳知武仕,2018-06-24,747,0,1.6,MiddleInner,MiddleFront,1.0,0,0,0
11755,佳知武仕,2018-05-12,646,0,1.6,MiddleOuter,MiddleFront,3.0,0,0,1
11756,佳知武仕,2018-04-29,605,0,1.6,MiddleOuter,Late,1.0,0,1,1
11757,佳知武仕,2018-04-02,547,0,1.4,MiddleInner,Late,2.0,0,0,1
11758,佳知武仕,2018-03-03,475,0,1.4,Outer,Pace,2.0,0,0,0
11783,發財寶,2018-12-16,264,0,1.4,Outer,Pace,1.0,0,0,0
11784,發財寶,2018-11-25,206,0,1.2,Inner,MiddleFront,2.0,0,0,0
11785,發財寶,2018-07-15,806,0,1.2,MiddleOuter,MiddleFront,2.0,0,0,0
11786,發財寶,2018-06-10,723,0,1.4,Outer,Pace,2.0,0,0,0
11787,發財寶,2018-05-23,675,1,1.2,Outer,MiddleLate,2.0,0,0,0
11788,發財寶,2018-05-09,636,1,1.2,Outer,Late,3.0,0,0,0
11789,發財寶,2018-04-11,562,1,1.0,Inner,MiddleFront,2.0,0,0,1
11790,發財寶,2018-03-18,508,0,1.2,MiddleInner,Pace,2.0,0,0,0
11791,發財寶,2018-02-25,451,0,1.2,Inner,MiddleFront,1.0,0,0,1
11817,開心大師,2018-12-29,293,0,1.2,Outer,Late,1.0,0,0,0
11820,開心大師,2018-10-24,124,1,1.2,Inner,MiddleLate,1.0,0,0,0
11821,開心大師,2018-07-11,794,1,1.0,Outer,Late,1.0,0,0,0
11822,開心大師,2018-07-04,775,1,1.2,Inner,MiddleLate,1.0,0,0,0
11823,開心大師,2018-06-16,737,0,1.2,MiddleInner,Late,1.0,0,0,0
11825,開心大師,2018-05-16,652,1,1.0,MiddleOuter,Late,1.0,0,0,0
11844,福威勝,2018-11-21,197,1,1.65,MiddleInner,MiddleFront,3.0,0,0,0
11845,福威勝,2018-10-28,135,1,1.65,Inner,MiddleFront,1.0,0,1,1
11846,福威勝,2018-10-01,60,0,1.6,MiddleOuter,MiddleLate,3.0,0,0,0
11847,福威勝,2018-07-15,803,0,1.6,MiddleOuter,Pace,3.0,0,0,0
11848,福威勝,2018-06-24,747,0,1.6,Outer,MiddleLate,2.0,0,1,1
11849,福威勝,2018-06-03,700,0,1.6,MiddleInner,MiddleFront,4.0,0,0,0
11850,福威勝,2018-05-09,638,1,1.65,MiddleOuter,MiddleFront,2.0,0,0,0
11851,福威勝,2018-04-15,574,0,1.4,Outer,MiddleFront,5.0,0,0,0
11852,福威勝,2018-03-25,529,0,1.4,Outer,Late,2.0,0,0,0
11874,妙算達人,2018-12-19,271,0,1.2,MiddleInner,MiddleFront,4.0,0,0,1
11875,妙算達人,2018-07-01,766,0,1.2,MiddleInner,MiddleFront,2.0,0,0,0
11876,妙算達人,2018-06-03,704,0,1.2,Inner,MiddleFront,1.0,0,1,1
11877,妙算達人,2018-04-29,607,0,1.2,Inner,Pace,1.0,1,1,1
11878,妙算達人,2018-04-02,540,0,1.2,MiddleInner,MiddleFront,2.0,0,0,0
11899,金碧科,2018-12-16,257,0,1.6,MiddleOuter,MiddleFront,3.0,0,0,0
11900,金碧科,2018-11-25,203,0,1.4,Outer,MiddleLate,5.0,0,1,1
11901,金碧科,2018-10-21,110,0,1.6,MiddleOuter,MiddleFront,4.0,0,0,0
11902,金碧科,2018-10-01,58,0,1.4,Outer,Late,2.0,0,0,0
11903,金碧科,2018-09-02,6,0,1.4,MiddleOuter,MiddleLate,4.0,0,0,1
11904,金碧科,2018-07-15,801,0,1.4,Outer,Late,3.0,0,0,0
11905,金碧科,2018-07-08,786,0,1.4,Inner,MiddleFront,1.0,0,0,0
11906,金碧科,2018-06-10,722,0,1.4,Outer,Late,1.0,0,0,0
11907,金碧科,2018-05-12,643,0,1.4,MiddleOuter,MiddleLate,1.0,0,0,0
11908,金碧科,2018-03-18,506,0,1.2,Inner,MiddleLate,1.0,0,0,0
11923,再享耆成,2018-12-23,276,0,1.4,Outer,Pace,1.0,1,1,1
11924,再享耆成,2018-11-25,204,0,1.4,Outer,Pace,1.0,1,1,1
11925,再享耆成,2018-11-04,149,0,1.4,Outer,Pace,3.0,0,0,0
11926,再享耆成,2018-10-13,96,0,1.2,Inner,MiddleFront,2.0,0,0,0
11927,再享耆成,2018-04-02,539,0,1.2,MiddleInner,MiddleFront,1.0,0,0,0
11956,團結精神,2018-11-10,166,0,1.2,MiddleOuter,MiddleLate,2.0,0,0,0
11957,團結精神,2018-10-01,63,0,1.2,MiddleOuter,Pace,4.0,0,0,0
11958,團結精神,2018-06-16,734,0,1.2,MiddleOuter,Pace,1.0,1,1,1
11959,團結精神,2018-05-20,664,0,1.2,MiddleOuter,Pace,2.0,0,1,1
11981,不忘初心,2018-12-05,228,1,1.2,Outer,Late,3.0,0,0,0
11982,不忘初心,2018-11-28,209,1,1.2,Inner,MiddleFront,2.0,0,0,0
11983,不忘初心,2018-10-13,96,0,1.2,MiddleOuter,Late,2.0,0,0,0
11985,不忘初心,2018-07-08,783,0,1.2,Outer,MiddleLate,2.0,0,0,0
11986,不忘初心,2018-06-16,735,0,1.4,MiddleInner,MiddleLate,2.0,0,0,0
11988,不忘初心,2018-05-06,625,0,1.2,MiddleInner,MiddleFront,2.0,0,0,0
11994,好利運來,2018-10-28,130,1,1.65,Outer,MiddleLate,7.0,0,0,1
11995,好利運來,2018-10-18,103,1,1.65,Inner,MiddleFront,1.0,0,0,1
11996,好利運來,2018-10-03,67,1,1.65,MiddleInner,Late,2.0,0,0,0
11997,好利運來,2018-09-12,32,1,1.2,Outer,Late,1.0,0,0,0
12006,和諧繁榮,2018-10-24,122,1,1.2,Inner,MiddleLate,1.0,0,0,0
12007,和諧繁榮,2018-10-07,76,0,1.4,MiddleOuter,MiddleLate,2.0,0,0,0
12008,和諧繁榮,2018-09-02,4,0,1.2,Outer,MiddleLate,2.0,0,0,0
12009,和諧繁榮,2018-07-04,773,1,1.2,Outer,Late,1.0,0,0,0
12010,和諧繁榮,2018-06-06,708,1,1.0,MiddleInner,MiddleLate,2.0,0,0,0
12011,和諧繁榮,2018-05-23,670,1,1.0,Inner,Late,1.0,0,0,0
12012,和諧繁榮,2018-05-06,626,0,1.2,Outer,Late,2.0,0,0,0
12013,和諧繁榮,2018-04-02,539,0,1.2,Outer,Late,3.0,0,0,0
12028,嘉應傳奇,2018-12-09,237,0,1.2,Outer,MiddleLate,3.0,0,0,0
12030,嘉應傳奇,2018-10-28,136,1,1.2,MiddleInner,MiddleLate,2.0,0,0,0
12032,嘉應傳奇,2018-04-21,591,0,1.2,Outer,MiddleFront,2.0,0,1,1
12040,勇勝神駒,2018-10-01,60,0,1.6,Outer,Pace,2.0,0,0,0
12041,勇勝神駒,2018-09-02,9,0,1.2,Inner,Late,1.0,0,0,0
12042,勇勝神駒,2018-05-09,638,1,1.65,MiddleInner,MiddleLate,3.0,0,0,0
12043,勇勝神駒,2018-04-21,592,0,1.4,MiddleInner,MiddleLate,3.0,0,0,0
12044,勇勝神駒,2018-04-02,542,0,1.2,Outer,Late,2.0,0,0,0
12052,歡樂之光,2018-12-09,243,0,2.0,Inner,Pace,1.0,1,1,1
12053,歡樂之光,2018-11-18,187,0,2.0,MiddleOuter,Pace,2.0,0,0,0
12054,歡樂之光,2018-11-04,151,0,1.8,MiddleOuter,Pace,2.0,0,1,1
12055,歡樂之光,2018-10-21,112,0,1.8,Inner,Pace,1.0,1,1,1
12056,歡樂之光,2018-07-08,781,0,2.0,Inner,MiddleFront,2.0,1,1,1
12057,歡樂之光,2018-06-16,740,0,1.8,MiddleInner,Pace,1.0,1,1,1
12058,歡樂之光,2018-05-27,682,0,1.8,Outer,Pace,1.0,0,1,1
12059,歡樂之光,2018-04-11,563,1,1.65,MiddleInner,Pace,3.0,0,0,0
12064,廣才,2018-11-25,207,0,1.6,Inner,MiddleFront,1.0,0,0,0
12065,廣才,2018-11-10,169,0,1.4,MiddleOuter,Late,2.0,0,0,0
12066,廣才,2018-07-01,769,0,1.4,Outer,Late,2.0,0,0,1
12090,童話,2018-02-04,400,0,1.4,Outer,Late,2.0,0,0,0
12106,話晒事,2018-11-25,206,0,1.2,MiddleInner,MiddleFront,3.0,0,0,0
12107,話晒事,2018-11-10,172,0,1.6,Outer,Pace,1.0,0,0,0
12108,話晒事,2018-10-21,114,0,1.6,Outer,Pace,3.0,0,0,0
12109,話晒事,2018-09-02,9,0,1.2,MiddleInner,Late,2.0,0,0,0
12110,話晒事,2018-04-21,592,0,1.4,Outer,Late,4.0,0,0,0
12111,話晒事,2018-04-08,551,0,1.2,Outer,Late,1.0,0,0,0
12117,動力爆發,2018-10-13,97,0,1.2,MiddleInner,Late,1.0,0,0,0
12134,非同凡響,2018-12-29,294,0,1.4,Inner,MiddleLate,1.0,0,0,0
12135,非同凡響,2018-11-21,194,1,1.2,MiddleOuter,Late,1.0,0,0,0
12136,非同凡響,2018-11-04,145,0,1.2,Inner,MiddleFront,1.0,0,0,0
12137,非同凡響,2018-10-21,111,0,1.2,MiddleInner,Late,1.0,0,0,0
12138,非同凡響,2018-10-01,57,0,1.2,Outer,Late,1.0,0,0,0
12139,非同凡響,2018-09-09,26,0,1.4,Inner,MiddleFront,3.0,0,0,0
12140,非同凡響,2018-07-08,778,0,1.2,Outer,MiddleLate,1.0,0,0,0
12141,非同凡響,2018-05-27,676,0,1.2,Inner,MiddleFront,2.0,0,0,0
12148,電訊兄弟,2018-12-26,288,1,1.2,MiddleInner,Pace,1.0,1,1,1
12149,電訊兄弟,2018-12-12,252,1,1.0,MiddleOuter,Pace,2.0,1,1,1
12150,電訊兄弟,2018-11-28,215,1,1.0,Inner,Pace,2.0,1,1,1
12151,電訊兄弟,2018-11-21,198,1,1.2,MiddleOuter,MiddleFront,2.0,0,0,0
12152,電訊兄弟,2018-11-07,161,1,1.2,Inner,Pace,1.0,0,0,0
12153,電訊兄弟,2018-10-24,126,1,1.2,Inner,MiddleLate,1.0,0,0,1
12155,電訊兄弟,2018-06-27,758,1,1.2,MiddleOuter,MiddleLate,1.0,0,0,0
12156,電訊兄弟,2018-05-27,684,0,1.2,Outer,MiddleFront,3.0,0,0,0
12172,標準猴王,2018-12-16,264,0,1.4,Inner,MiddleFront,2.0,1,1,1
12173,標準猴王,2018-12-02,226,0,1.4,Outer,MiddleFront,4.0,0,0,1
12174,標準猴王,2018-11-10,169,0,1.4,Outer,Pace,2.0,1,1,1
12175,標準猴王,2018-10-18,107,1,1.65,Outer,Pace,2.0,0,0,0
12176,標準猴王,2018-10-01,63,0,1.2,MiddleInner,MiddleFront,3.0,0,0,0
12177,標準猴王,2018-07-08,788,0,1.4,MiddleInner,Pace,1.0,0,0,0
12178,標準猴王,2018-06-16,737,0,1.2,MiddleInner,MiddleLate,2.0,0,0,1
12179,標準猴王,2018-06-03,703,0,1.4,MiddleOuter,Pace,2.0,0,0,1
12180,標準猴王,2018-05-20,665,0,1.4,Outer,MiddleFront,2.0,0,0,0
12181,標準猴王,2018-05-06,631,0,1.4,MiddleOuter,MiddleLate,4.0,0,0,0
12182,標準猴王,2018-04-21,593,0,1.2,Outer,MiddleFront,3.0,0,0,0
12189,正氣凜然,2018-12-29,296,0,1.4,Inner,MiddleFront,3.0,0,0,0
12190,正氣凜然,2018-12-05,233,1,1.65,Outer,Pace,6.0,0,0,0
12191,正氣凜然,2018-10-10,85,1,1.65,MiddleInner,Pace,2.0,0,0,0
12192,正氣凜然,2018-10-01,58,0,1.4,MiddleOuter,Late,6.0,0,0,0
12193,正氣凜然,2018-06-24,746,0,1.4,Outer,MiddleLate,3.0,0,0,0
12194,正氣凜然,2018-06-10,720,0,1.2,MiddleInner,Late,2.0,0,0,0
12195,正氣凜然,2018-05-30,693,0,1.2,Inner,Late,1.0,0,0,0
12196,正氣凜然,2018-05-16,655,1,1.2,Inner,MiddleFront,1.0,0,0,0
12197,正氣凜然,2018-04-29,604,0,1.4,MiddleInner,MiddleFront,2.0,0,0,0
12198,正氣凜然,2018-04-15,568,0,1.6,MiddleInner,Late,3.0,0,0,0
12218,大紅包,2018-07-08,785,0,1.2,MiddleInner,Pace,1.0,0,1,1
12219,大紅包,2018-06-16,737,0,1.2,Outer,Pace,1.0,0,0,0
12220,大紅包,2018-05-30,693,0,1.2,Outer,Pace,1.0,0,0,0
12221,大紅包,2018-05-02,620,0,1.2,Inner,MiddleLate,1.0,0,0,0
12225,統治者,2018-12-23,276,0,1.4,Inner,Pace,1.0,0,0,0
12226,統治者,2018-12-02,221,0,1.2,Outer,Pace,2.0,0,0,0
12227,統治者,2018-10-18,102,1,1.2,Inner,MiddleFront,2.0,0,0,1
12228,統治者,2018-07-04,773,1,1.2,Inner,MiddleFront,1.0,0,0,0
12229,統治者,2018-06-13,726,1,1.2,Inner,MiddleLate,1.0,0,0,0
12230,統治者,2018-05-23,670,1,1.0,MiddleOuter,MiddleLate,2.0,0,0,0
12246,友瑩囍,2018-10-01,59,0,1.4,Inner,Pace,2.0,0,0,0
12247,友瑩囍,2018-09-09,28,0,1.2,Inner,Pace,2.0,0,0,1
12248,友瑩囍,2018-04-21,588,0,1.2,Outer,Pace,1.0,0,1,1
12249,友瑩囍,2018-04-02,541,0,1.2,MiddleInner,MiddleFront,3.0,1,1,1
12264,合衷共濟,2018-12-23,275,0,1.4,MiddleInner,Pace,1.0,0,1,1
12265,合衷共濟,2018-12-16,260,0,1.4,MiddleOuter,Pace,2.0,0,0,0
12266,合衷共濟,2018-11-28,212,1,1.2,Inner,MiddleFront,2.0,0,0,0
12267,合衷共濟,2018-11-04,145,0,1.2,MiddleInner,Pace,1.0,0,1,1
12290,長友之星,2018-07-08,788,0,1.4,Outer,MiddleLate,3.0,0,0,0
12291,長友之星,2018-06-03,703,0,1.4,Inner,Pace,2.0,0,1,1
12292,長友之星,2018-05-12,645,0,1.2,Outer,MiddleLate,5.0,0,0,0
12293,長友之星,2018-04-15,576,0,1.2,MiddleInner,Late,1.0,0,0,0
12294,長友之星,2018-03-25,526,0,1.2,MiddleOuter,Late,2.0,0,0,0
12317,禾道駒,2018-12-26,288,1,1.2,MiddleOuter,MiddleLate,3.0,0,0,1
12318,禾道駒,2018-12-12,247,1,1.2,Outer,MiddleFront,3.0,1,1,1
12319,禾道駒,2018-11-21,193,1,1.2,Outer,MiddleLate,3.0,0,0,0
12320,禾道駒,2018-11-07,158,1,1.2,MiddleOuter,Pace,3.0,0,1,1
12321,禾道駒,2018-10-18,103,1,1.65,Inner,Late,1.0,0,0,0
12322,禾道駒,2018-10-03,68,1,1.2,Inner,MiddleFront,1.0,0,0,0
12323,禾道駒,2018-09-12,33,1,1.65,MiddleInner,Pace,1.0,0,0,0
12324,禾道駒,2018-06-27,757,1,1.0,Outer,Late,1.0,0,0,0
12325,禾道駒,2018-06-13,731,1,1.2,MiddleOuter,MiddleFront,3.0,0,0,0
12326,禾道駒,2018-05-16,657,1,1.65,Outer,Late,1.0,0,0,0
12327,禾道駒,2018-04-25,602,1,1.2,Inner,MiddleLate,1.0,0,0,0
12351,無價寶,2018-11-04,149,0,1.4,MiddleOuter,MiddleLate,7.0,0,0,0
12352,無價寶,2018-10-13,96,0,1.2,MiddleInner,Late,2.0,0,0,1
12353,無價寶,2018-09-22,39,0,1.2,Outer,Late,1.0,0,1,1
12355,無價寶,2018-07-08,783,0,1.2,MiddleOuter,MiddleFront,2.0,0,0,0
12356,無價寶,2018-06-10,717,0,1.2,MiddleInner,Late,2.0,0,0,0
12360,板板有,2018-12-16,258,0,1.4,Inner,MiddleFront,2.0,0,0,0
12361,板板有,2018-11-18,181,0,1.2,MiddleOuter,MiddleLate,3.0,0,0,0
12362,板板有,2018-10-03,68,1,1.2,MiddleInner,MiddleLate,2.0,0,0,0
12363,板板有,2018-09-26,50,1,1.2,Inner,MiddleLate,1.0,0,0,0
12364,板板有,2018-09-05,14,1,1.2,MiddleInner,Late,1.0,0,0,0
12366,板板有,2018-05-12,642,0,1.2,Inner,MiddleLate,1.0,0,0,0
12382,路路通,2018-12-26,289,1,1.65,MiddleInner,Pace,2.0,0,0,1
12383,路路通,2018-12-12,253,1,1.65,MiddleOuter,Pace,3.0,0,0,0
12384,路路通,2018-11-14,176,1,1.2,Outer,MiddleLate,2.0,1,1,1
12385,路路通,2018-10-07,80,0,1.2,Outer,Late,5.0,0,0,0
12386,路路通,2018-09-22,39,0,1.2,MiddleOuter,Pace,3.0,0,0,0
12387,路路通,2018-06-24,746,0,1.4,Inner,MiddleFront,1.0,0,0,0
12388,路路通,2018-06-03,697,0,1.2,MiddleInner,Pace,2.0,0,1,1
12389,路路通,2018-05-20,664,0,1.2,Inner,MiddleFront,1.0,1,1,1
12403,好運多贏,2018-12-29,300,0,1.4,MiddleOuter,MiddleLate,2.0,0,1,1
12404,好運多贏,2018-11-25,208,0,1.4,Outer,MiddleFront,5.0,0,1,1
12405,好運多贏,2018-11-04,154,0,1.4,Inner,Late,1.0,0,0,1
12406,好運多贏,2018-10-01,63,0,1.2,MiddleOuter,MiddleLate,7.0,1,1,1
12407,好運多贏,2018-07-15,806,0,1.2,Outer,Pace,3.0,1,1,1
12423,綠尚飛馳,2018-10-21,111,0,1.2,Inner,MiddleFront,1.0,0,1,1
12424,綠尚飛馳,2018-09-22,39,0,1.2,Outer,Late,3.0,0,0,0
12425,綠尚飛馳,2018-06-16,735,0,1.4,Outer,Pace,2.0,0,0,0
12426,綠尚飛馳,2018-05-27,681,0,1.4,Inner,Late,1.0,0,0,0
12427,綠尚飛馳,2018-04-21,588,0,1.2,Outer,MiddleLate,3.0,0,0,0
12436,雷電寶,2018-12-16,255,0,1.2,Outer,Pace,1.0,0,0,0
12438,雷電寶,2018-07-08,782,0,1.2,Inner,MiddleFront,4.0,0,0,0
12439,雷電寶,2018-06-10,717,0,1.2,Inner,MiddleLate,1.0,0,0,1
12456,活力名駒,2018-12-29,298,0,2.0,MiddleInner,MiddleFront,1.0,0,0,0
12457,活力名駒,2018-12-05,234,1,1.65,MiddleOuter,MiddleFront,2.0,0,0,0
12458,活力名駒,2018-11-07,160,1,1.65,Inner,Pace,1.0,0,0,0
12459,活力名駒,2018-10-18,107,1,1.65,Outer,Pace,1.0,0,0,0
12460,活力名駒,2018-09-22,42,0,1.2,Outer,MiddleLate,4.0,0,0,0
12461,活力名駒,2018-09-09,28,0,1.2,Outer,Late,5.0,0,0,0
12462,活力名駒,2018-07-01,767,0,1.2,Outer,MiddleFront,3.0,0,0,0
12479,劍追風,2018-12-12,253,1,1.65,MiddleInner,Pace,2.0,0,1,1
12480,劍追風,2018-11-21,197,1,1.65,Outer,Pace,1.0,0,0,0
12481,劍追風,2018-10-28,135,1,1.65,Outer,Pace,2.0,0,0,0
12482,劍追風,2018-09-26,51,1,1.65,Outer,MiddleFront,4.0,0,0,0
12483,劍追風,2018-09-05,16,1,1.2,Inner,MiddleLate,2.0,0,0,0
12484,劍追風,2018-07-01,766,0,1.2,MiddleInner,MiddleFront,2.0,0,0,0
12485,劍追風,2018-06-13,730,1,1.2,Inner,MiddleFront,1.0,0,0,1
12486,劍追風,2018-05-23,674,1,1.2,Outer,MiddleFront,1.0,0,0,0
12487,劍追風,2018-04-29,612,0,1.6,Outer,Pace,2.0,0,0,0
12520,八進,2018-12-12,252,1,1.0,Outer,Late,2.0,0,0,0
12522,八進,2018-10-18,106,1,1.0,MiddleInner,Pace,1.0,0,0,0
12523,八進,2018-09-26,53,1,1.2,Inner,MiddleFront,2.0,0,0,0
12524,八進,2018-07-11,794,1,1.0,MiddleOuter,MiddleLate,3.0,0,0,0
12548,發財先生,2018-12-09,245,0,1.4,Outer,MiddleLate,3.0,0,0,0
12549,發財先生,2018-11-04,153,0,1.4,MiddleInner,MiddleFront,1.0,1,1,1
12550,發財先生,2018-10-01,60,0,1.6,MiddleOuter,MiddleFront,1.0,0,0,0
12551,發財先生,2018-09-09,27,0,1.2,MiddleInner,MiddleFront,2.0,0,0,0
12552,發財先生,2018-07-08,785,0,1.2,MiddleOuter,MiddleFront,4.0,0,0,1
12553,發財先生,2018-07-01,767,0,1.2,MiddleInner,MiddleFront,1.0,0,1,1
12554,發財先生,2018-06-03,703,0,1.4,MiddleOuter,Late,2.0,0,0,0
12555,發財先生,2018-05-20,666,0,1.2,Outer,Late,1.0,0,0,0
12556,發財先生,2018-04-21,593,0,1.2,MiddleInner,MiddleLate,1.0,0,0,0
12565,叫座力,2018-12-02,224,0,1.65,Inner,MiddleFront,1.0,0,0,0
12566,叫座力,2018-11-18,183,0,1.65,MiddleOuter,Pace,1.0,0,0,0
12567,叫座力,2018-11-07,160,1,1.65,Inner,MiddleFront,4.0,0,0,0
12568,叫座力,2018-10-18,108,1,1.2,Inner,MiddleFront,1.0,0,0,0
12569,叫座力,2018-07-15,806,0,1.2,Outer,MiddleLate,4.0,0,0,0
12570,叫座力,2018-07-01,767,0,1.2,MiddleOuter,MiddleLate,1.0,0,0,0
12578,龍之星,2018-12-26,289,1,1.65,Outer,Late,2.0,0,0,0
12579,龍之星,2018-11-25,207,0,1.6,Outer,Late,3.0,0,0,0
12580,龍之星,2018-11-10,172,0,1.6,MiddleOuter,MiddleLate,3.0,0,0,0
12581,龍之星,2018-10-07,82,0,1.4,Outer,Late,2.0,0,0,0
12582,龍之星,2018-07-01,769,0,1.4,MiddleOuter,MiddleLate,3.0,0,0,0
12591,美夢成真,2018-06-27,757,1,1.0,MiddleInner,Pace,1.0,0,1,1
12592,美夢成真,2018-06-10,721,0,1.2,Outer,Pace,1.0,0,0,0
12594,美夢成真,2018-05-09,636,1,1.2,MiddleInner,Pace,1.0,0,0,0
12621,不羈的風,2018-12-16,260,0,1.4,Inner,Pace,2.0,1,1,1
12622,不羈的風,2018-11-28,212,1,1.2,Inner,MiddleLate,3.0,0,0,0
12623,不羈的風,2018-10-28,130,1,1.65,Inner,Pace,2.0,0,0,0
12624,不羈的風,2018-10-13,95,0,1.4,MiddleOuter,MiddleFront,6.0,0,0,0
12625,不羈的風,2018-09-26,53,1,1.2,Outer,Late,1.0,0,0,0
12626,不羈的風,2018-09-12,35,1,1.2,Outer,Late,3.0,0,0,0
12627,不羈的風,2018-07-08,788,0,1.4,Outer,Late,1.0,0,0,0
12628,不羈的風,2018-06-16,741,0,1.4,Outer,Late,1.0,0,0,0
12629,不羈的風,2018-05-12,649,0,1.4,Outer,Pace,2.0,0,0,0
12630,不羈的風,2018-04-21,591,0,1.2,Inner,MiddleLate,1.0,0,0,0
12651,快樂歡騰,2018-12-26,288,1,1.2,MiddleOuter,MiddleFront,3.0,0,0,0
12652,快樂歡騰,2018-12-05,232,1,1.2,Outer,Late,2.0,0,0,0
12653,快樂歡騰,2018-11-14,178,1,1.2,MiddleOuter,MiddleFront,2.0,0,0,1
12654,快樂歡騰,2018-10-24,125,1,1.2,MiddleInner,Late,1.0,0,0,0
12655,快樂歡騰,2018-06-27,757,1,1.0,MiddleOuter,MiddleLate,3.0,0,0,0
12658,夏日通道,2018-11-18,189,0,1.2,Outer,MiddleLate,4.0,0,0,0
12659,夏日通道,2018-10-28,136,1,1.2,Inner,MiddleFront,1.0,0,0,0
12660,夏日通道,2018-06-03,704,0,1.2,Outer,Late,2.0,0,0,0
12661,夏日通道,2018-04-29,611,0,1.2,Inner,MiddleFront,3.0,0,0,0
12685,飛雲騅,2018-12-12,249,1,1.2,Inner,MiddleFront,3.0,0,0,0
